epoch,time_total_sec,time_interval_sec,loss_vol,loss_bias,loss_anchor,loss_l2,swaption_priced_frac,path_finite_frac,anchor_rmse_bp,recon_rmse_bps,nan_batches,gnorm_lam0,gnorm_scale,lr,lambda0_norm,lambda0_l1,sigma_scale_mean,sigma_s1,sigma_s2,sigma_s3,sigma_s4,lambda0_v1,lambda0_v2,lambda0_v3,lambda0_v4,fwd_bias_diag_bp,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
874,18179.1,11.085,7.3390114307403564,2.0585252046585083,1.5833465605974197,1.7051799659384415e-05,1.0,0.93670654296875,110.92180001735687,,0,0.0,0.0,2.115245700256834e-05,0.13058874011039734,0.17554284632205963,0.13376253843307495,0.29010993242263794,0.12807920575141907,0.07208777219057083,0.04477322846651077,0.044084083288908005,0.004136793315410614,-0.12276875227689743,0.004553218372166157,-39.55,,,,,,,,,
875,18190.6,11.479,4.142537474632263,1.8966447114944458,1.4559826254844666,1.7053332612704253e-05,1.0,0.927978515625,108.39926838874817,,0,0.0,0.0,2.0821679990011438e-05,0.13059090077877045,0.1755417138338089,0.1337760090827942,0.2901462912559509,0.1280878484249115,0.07209312915802002,0.04477677121758461,0.04407878220081329,0.004148782230913639,-0.12277300655841827,0.004541150294244289,-30.95,,,,,,,,,
876,18201.1,10.552,5.101695775985718,1.499171495437622,1.3218293190002441,1.705518843664322e-05,1.0,0.9359130859375,102.78048717975616,,0,0.0,0.0,2.049340978163657e-05,0.13059210777282715,0.175548255443573,0.13379761576652527,0.2901841700077057,0.1281239241361618,0.07209861278533936,0.04478379711508751,0.04407820850610733,0.00416606804355979,-0.12277432531118393,0.00452966196462512,-86.425,,,,,,,,,
877,18211.2,10.035,9.489295184612274,2.0922373235225677,1.7105949819087982,1.705102840787731e-05,1.0,0.9332275390625,120.81732904911041,,0,0.0,0.0,2.016764996735407e-05,0.13055641949176788,0.17553573846817017,0.13383007049560547,0.29027697443962097,0.12815697491168976,0.07209660112857819,0.04478971287608147,0.04405996575951576,0.004204383119940758,-0.12274161726236343,0.004529768601059914,-51.900000000000006,,,,,,,,,
878,18222.2,11.056,5.067647695541382,1.7771898061037064,1.7052622735500336,1.7042295439750887e-05,1.0,0.93341064453125,120.3399065732956,,0,0.0,0.0,1.984440410962112e-05,0.13052938878536224,0.17551200091838837,0.1338575780391693,0.2903667390346527,0.1281713992357254,0.07209811359643936,0.04479408264160156,0.04404390603303909,0.004224325995892286,-0.12271809577941895,0.004525681491941214,-6.287499999999998,,,,,,,,,
879,18232.9,10.726,4.851566851139069,1.383757397532463,1.492059201002121,1.7036127246683463e-05,1.0,0.93310546875,107.49142062664032,,0,0.0,0.0,1.952367574340265e-05,0.1305042952299118,0.1754576861858368,0.1338845193386078,0.29045426845550537,0.12818194925785065,0.07210516184568405,0.04479670897126198,0.044023606926202774,0.004250279162079096,-0.12269929051399231,0.004484499339014292,-23.275000000000006,,,,,,,,,
880,18243.0,10.087,6.2176337242126465,1.308847427368164,1.2744852900505066,1.702785084489733e-05,1.0,0.9385986328125,103.87023723125458,,0,0.0,0.0,1.9205468376132695e-05,0.13046975433826447,0.17540909349918365,0.13390327990055084,0.29054707288742065,0.1281599998474121,0.0721055418252945,0.04480050131678581,0.043994322419166565,0.004272015765309334,-0.12267284840345383,0.004469916690140963,-16.0375,,,,,,,,,
881,18253.4,10.34,10.607699990272522,3.1763681322336197,1.9109956324100494,1.701817564025987e-05,1.0,0.92913818359375,125.27300989627838,,0,0.0,0.0,1.8889785487675935e-05,0.13043230772018433,0.1753687560558319,0.13392886519432068,0.2906680703163147,0.12814289331436157,0.07210308313369751,0.04480139538645744,0.04396293684840202,0.00430023018270731,-0.12264356762170792,0.004462017212063074,-40.325,,,,,,,,,
882,18264.0,10.613,6.6984787583351135,1.0227921158075333,1.5795925557613373,1.7012139778671553e-05,1.0,0.9351806640625,113.07851910591125,,0,0.0,0.0,1.857663053029001e-05,0.13042959570884705,0.17535659670829773,0.13393953442573547,0.29072654247283936,0.1281353384256363,0.07209715247154236,0.04479913413524628,0.0439511239528656,0.0042900461703538895,-0.12264497578144073,0.004470453597605228,9.325000000000001,,,,,,,,,
883,18275.4,11.422,5.171044498682022,1.315036341547966,1.1439692676067352,1.7012982880260097e-05,1.0,0.93499755859375,95.9923911690712,,0,0.0,0.0,1.826600692858727e-05,0.13043446838855743,0.17535068094730377,0.13395322859287262,0.2907945215702057,0.1281288117170334,0.072092205286026,0.0447973795235157,0.04393162578344345,0.00428213644772768,-0.12265706807374954,0.004479854367673397,-23.2,,,,,,,,,
884,18287.5,12.111,4.73113551735878,1.9192919731140137,1.6447255313396454,1.701301562206936e-05,1.0,0.93121337890625,114.75388997793198,,0,0.0,0.0,1.7957918079497714e-05,0.1304347962141037,0.17534738779067993,0.133972629904747,0.29088178277015686,0.12812969088554382,0.07208352535963058,0.044795531779527664,0.04391705244779587,0.004281969275325537,-0.12266242504119873,0.004485941492021084,-16.712500000000002,,,,,,,,,
885,18299.8,12.257,4.706213116645813,2.836404323577881,1.1613410860300064,1.7013036995194852e-05,1.0,0.92974853515625,100.73672306537628,,0,0.0,0.0,1.765236735223152e-05,0.1304321140050888,0.17534124851226807,0.1339828222990036,0.290913850069046,0.1281343400478363,0.07208974659442902,0.04479336366057396,0.04390374571084976,0.004282586742192507,-0.12266413122415543,0.004490794613957405,-122.6625,,,,,,,,,
886,18309.6,9.86,13.253551006317139,2.5386279225349426,1.655969262123108,1.7010796909744386e-05,1.0,0.93280029296875,118.90767872333527,,0,0.0,0.0,1.7349358088242644e-05,0.13041821122169495,0.17532479763031006,0.13399362564086914,0.29096031188964844,0.12812919914722443,0.0720938891172409,0.044791080057621,0.04388662427663803,0.0042784917168319225,-0.12265511602163315,0.004504553973674774,-84.625,,,,,,,,,
887,18320.0,10.317,6.506564259529114,1.2960777431726456,1.2767911404371262,1.700902976153884e-05,1.0,0.9403076171875,100.31067836284637,,0,0.0,0.0,1.7048893601191734e-05,0.1304147094488144,0.17531993985176086,0.1339891105890274,0.29094284772872925,0.12813501060009003,0.07208811491727829,0.04479046165943146,0.04389538988471031,0.004256738815456629,-0.1226484626531601,0.0045193457044661045,-113.05,,,,,,,,,
888,18329.9,9.981,7.31974732875824,1.1802741512656212,1.4171208143234253,1.7007976566674188e-05,1.0,0.9395751953125,106.70237028598785,,0,0.0,0.0,1.675097717691038e-05,0.13041631877422333,0.17532441020011902,0.13397599756717682,0.2909039258956909,0.12813684344291687,0.0720733180642128,0.04478989541530609,0.04391418769955635,0.004238000139594078,-0.12264376133680344,0.004528459627181292,-49.275,,,,,,,,,
889,18341.1,11.165,4.46882688999176,1.407189056277275,1.1512901037931442,1.7009935163514456e-05,1.0,0.93499755859375,99.44445145130157,,0,0.0,0.0,1.6455612073364703e-05,0.1304342895746231,0.1753484010696411,0.13394902646541595,0.2908209562301636,0.12813280522823334,0.07205650955438614,0.04478582739830017,0.04394088685512543,0.004221251700073481,-0.12265373766422272,0.004532516468316317,-53.025000000000006,,,,,,,,,
890,18351.6,10.534,4.57849258184433,0.9903205782175064,1.4797373414039612,1.7016146102832863e-05,1.0,0.92828369140625,110.22864294052124,,0,0.0,0.0,1.616280152062037e-05,0.13046804070472717,0.17537745833396912,0.13391514122486115,0.2906990945339203,0.12813250720500946,0.07204627245664597,0.04478268697857857,0.04397568851709366,0.0041918642818927765,-0.12267819792032242,0.004531709011644125,-63.75000000000001,,,,,,,,,
891,18361.6,9.93,7.637105226516724,1.6972597986459732,1.4649184942245483,1.702587587715243e-05,1.0,0.93902587890625,108.55163395404816,,0,0.0,0.0,1.587254872080652e-05,0.13050304353237152,0.17541371285915375,0.1338837891817093,0.2905840277671814,0.12812113761901855,0.07204481214284897,0.044785164296627045,0.04401162639260292,0.004166433587670326,-0.12270338833332062,0.00453226501122117,-55.95,,,,,,,,,
892,18371.9,10.369,7.669872760772705,1.86180180311203,1.1197033524513245,1.7032531104632653e-05,1.0,0.93341064453125,96.83067435026169,,0,0.0,0.0,1.5584856848081313e-05,0.13051769137382507,0.17543065547943115,0.1338624805212021,0.2905263304710388,0.1280803084373474,0.07204698026180267,0.04479629173874855,0.04402647539973259,0.004150710999965668,-0.12271388620138168,0.004539573099464178,-91.775,,,,,,,,,
893,18382.3,10.321,8.682833433151245,2.5222888737916946,1.5983465909957886,1.7035549262800487e-05,1.0,0.932373046875,113.47264337539673,,0,0.0,0.0,1.5299729048596982e-05,0.13052622973918915,0.1754370778799057,0.13385124504566193,0.29050955176353455,0.12804014980793,0.07205450534820557,0.0448007769882679,0.044033464044332504,0.004147534724324942,-0.12272074073553085,0.004535327199846506,-9.400000000000002,,,,,,,,,
894,18392.2,9.942,8.043503999710083,1.7216431945562363,1.4305415153503418,1.7037404631992104e-05,1.0,0.93133544921875,112.04901468753815,,0,0.0,0.0,1.501716844046549e-05,0.13052918016910553,0.17543983459472656,0.13384109735488892,0.29050835967063904,0.12799003720283508,0.07207601517438889,0.04478994756937027,0.04403197765350342,0.0041528004221618176,-0.12272440642118454,0.004530651960521936,-129.9625,,,,,,,,,
895,18403.6,11.365,6.842940866947174,2.9322164207696915,1.2791035920381546,1.7038113128364785e-05,1.0,0.9339599609375,101.23777830600739,,0,0.0,0.0,1.4737178113724297e-05,0.1305270493030548,0.17543770372867584,0.13383764028549194,0.2905244827270508,0.12795406579971313,0.07209541648626328,0.044776592403650284,0.04402829334139824,0.00415214104577899,-0.12272335588932037,0.004533909726887941,-30.787499999999994,,,,,,,,,
896,18414.1,10.507,6.399153769016266,1.2509430721402168,1.17941352725029,1.7037191355484538e-05,1.0,0.93255615234375,98.56951075792313,,0,0.0,0.0,1.4459761130302814e-05,0.1305234730243683,0.17543531954288483,0.1338481307029724,0.29058778285980225,0.12791499495506287,0.07211147248744965,0.04477827623486519,0.044023942202329636,0.0041539412923157215,-0.12272095680236816,0.004536476917564869,-29.3125,,,,,,,,,
897,18424.3,10.221,5.749127149581909,1.4360949620604515,1.3490803837776184,1.7036593362718122e-05,1.0,0.93719482421875,107.01505035161972,,0,0.0,0.0,1.4184920523988728e-05,0.13053153455257416,0.1754528433084488,0.13385507464408875,0.2906244099140167,0.12789617478847504,0.07212197780609131,0.044777754694223404,0.04402938857674599,0.004156353883445263,-0.12272737920284271,0.004539710469543934,-24.450000000000003,,,,,,,,,
898,18435.3,11.017,9.418954014778137,4.513100117444992,1.2460109293460846,1.703912175798905e-05,1.0,0.932861328125,97.2126727104187,,0,0.0,0.0,1.391265930039488e-05,0.13053961098194122,0.17547360062599182,0.13385996222496033,0.290653795003891,0.12788026034832,0.07212923467159271,0.0447765588760376,0.04404011368751526,0.004140511155128479,-0.12273187190294266,0.004561091307550669,-52.5625,,,,,,,,,
899,18445.7,10.361,10.677772223949432,3.8838050588965416,1.6771312355995178,1.704248097667005e-05,1.0,0.9320068359375,116.5050950050354,5.2951848771837025,0,2.000000119209286,2.000000119209286,1.364298043692635e-05,0.13056324422359467,0.17550157010555267,0.13384872674942017,0.2906211316585541,0.1278676688671112,0.0721316933631897,0.044774413108825684,0.04405704140663147,0.0041209058836102486,-0.12275116890668869,0.0045724473893642426,-42.55,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
900,18456.1,10.417,6.648744106292725,1.54240183532238,1.41586434841156,1.704926353340852e-05,1.0,0.93902587890625,107.11004567146301,,0,0.0,0.0,1.3375886882748014e-05,0.1305909901857376,0.17552894353866577,0.1338353008031845,0.29057997465133667,0.12785886228084564,0.07213027030229568,0.04477206617593765,0.04407466948032379,0.004106036387383938,-0.12277480959892273,0.004573433194309473,-6.0,,,,,,,,,
901,18466.7,10.566,5.82977569103241,1.1698518097400665,1.4782431721687317,1.7055616353900405e-05,1.0,0.9332275390625,109.61173152923584,,0,0.0,0.0,1.3111381558752168e-05,0.13061030209064484,0.1755553036928177,0.1338266134262085,0.29054540395736694,0.1278592050075531,0.07213246822357178,0.04476936534047127,0.04409809410572052,0.004094747826457024,-0.12278725951910019,0.004575210623443127,-116.475,,,,,,,,,
902,18477.6,10.995,4.8023852705955505,1.3926163762807846,1.6935198903083801,1.706176954030525e-05,1.0,0.93255615234375,119.54633152484894,,0,0.0,0.0,1.2849467357526716e-05,0.13063861429691315,0.1755921095609665,0.13381217420101166,0.29048967361450195,0.12785597145557404,0.07213243097066879,0.04477064311504364,0.044129159301519394,0.004082425031810999,-0.12280667573213577,0.004573854152113199,-59.975,,,,,,,,,
903,18487.8,10.193,6.821247577667236,1.7795067429542542,1.0018782019615173,1.7068277429643786e-05,1.0,0.936767578125,93.66478008031845,,0,0.0,0.0,1.2590147143323294e-05,0.13065361976623535,0.1756124496459961,0.13381162285804749,0.29049861431121826,0.1278364211320877,0.07213504612445831,0.04477643221616745,0.04414370656013489,0.0040810429491102695,-0.12281759828329086,0.004570096265524626,-103.92500000000001,,,,,,,,,
904,18499.1,11.264,5.025340139865875,1.373801738023758,1.1926800310611725,1.7071035472326912e-05,1.0,0.9320068359375,96.96477913856506,,0,0.0,0.0,1.2333423752026353e-05,0.13065917789936066,0.1756247878074646,0.13381697237491608,0.2905239462852478,0.12782305479049683,0.07214026153087616,0.04478063806891441,0.044148657470941544,0.00408641342073679,-0.1228216215968132,0.004568099044263363,-43.037499999999994,,,,,,,,,
905,18509.3,10.185,7.157062768936157,1.922189086675644,1.390562504529953,1.7073408344003838e-05,1.0,0.93310546875,106.65773344039917,,0,0.0,0.0,1.207929999112166e-05,0.13067834079265594,0.17564734816551208,0.13381947576999664,0.29051724076271057,0.127834290266037,0.07214798033237457,0.04477842524647713,0.04416322708129883,0.004082149360328913,-0.12283702939748764,0.004564946051687002,-94.125,,,,,,,,,
906,18519.3,10.011,7.3187477588653564,1.1675989031791687,1.1746948212385178,1.7078712971851928e-05,1.0,0.93988037109375,100.36281931400299,,0,0.0,0.0,1.1827778639665999e-05,0.13069584965705872,0.17566576600074768,0.13381709158420563,0.2904905080795288,0.12785431742668152,0.07215166091918945,0.04477188363671303,0.04417360946536064,0.004077893681824207,-0.12285216152667999,0.004562116228044033,-11.0625,,,,,,,,,
907,18530.0,10.653,9.848976492881775,3.979265481233597,1.4154379069805145,1.7081626083381707e-05,1.0,0.93389892578125,107.04926425218582,,0,0.0,0.0,1.1578862448256535e-05,0.1306968331336975,0.1756676882505417,0.13382427394390106,0.2905136048793793,0.1278657168149948,0.07215111702680588,0.044766683131456375,0.044167518615722656,0.004085217136889696,-0.12285524606704712,0.0045597124844789505,-24.9375,,,,,,,,,
908,18540.7,10.781,5.266317844390869,1.409486934542656,1.1134113073349,1.7082714293792378e-05,1.0,0.935546875,95.67465913295746,,0,0.0,0.0,1.1332554139000924e-05,0.13070806860923767,0.17568489909172058,0.13382688164710999,0.2905482053756714,0.1278536170721054,0.0721450224518776,0.04476069658994675,0.044172197580337524,0.004091174341738224,-0.1228654608130455,0.004556057043373585,-84.625,,,,,,,,,
909,18551.7,10.982,4.842836141586304,1.358034387230873,1.3021303862333298,1.7086087609641254e-05,1.0,0.93170166015625,103.53512263298035,,0,0.0,0.0,1.1088856405487289e-05,0.13072313368320465,0.17570509016513824,0.13382519781589508,0.2905571460723877,0.12784703075885773,0.07214132696390152,0.044755298644304276,0.04418336972594261,0.004092586226761341,-0.1228775903582573,0.004551539197564125,-90.44999999999999,,,,,,,,,
910,18562.2,10.45,11.128119468688965,3.212315082550049,1.7549367547035217,1.7089572793338448e-05,1.0,0.92724609375,122.4735659956932,,0,0.0,0.0,1.0847771912755084e-05,0.13072894513607025,0.17571593821048737,0.13382431864738464,0.2905697524547577,0.12783795595169067,0.07213768362998962,0.044751882553100586,0.04418790340423584,0.004094361327588558,-0.12288207560777664,0.0045516034588217735,42.2375,,,,,,,,,
911,18573.9,11.692,5.331485211849213,1.3757070004940033,1.4263556003570557,1.7090207165892934e-05,1.0,0.93121337890625,107.56112670898438,,0,0.0,0.0,1.0609303297265596e-05,0.1307327002286911,0.17572073638439178,0.13382340967655182,0.2905803918838501,0.1278323084115982,0.07213112711906433,0.04474983364343643,0.044189389795064926,0.00409339927136898,-0.12288554012775421,0.004552407190203667,-20.424999999999997,,,,,,,,,
912,18584.9,11.079,5.859032034873962,1.9904229044914246,1.7169082164764404,1.709227808532887e-05,1.0,0.9283447265625,120.19588315486908,,0,0.0,0.0,1.0373453166873523e-05,0.130746528506279,0.17572364211082458,0.13381871581077576,0.29056623578071594,0.1278328001499176,0.07212770730257034,0.044748127460479736,0.04419800266623497,0.004080092068761587,-0.12289776653051376,0.004547776188701391,-29.900000000000002,,,,,,,,,
913,18595.7,10.723,5.285952925682068,1.2461854368448257,1.2391093075275421,1.709628895696369e-05,1.0,0.93316650390625,99.0294286608696,,0,0.0,0.0,1.0140224100798012e-05,0.13076195120811462,0.17573629319667816,0.133820578455925,0.29056987166404724,0.127837136387825,0.0721309557557106,0.04474432021379471,0.04420270398259163,0.004084256011992693,-0.12291276454925537,0.004536566790193319,22.525000000000006,,,,,,,,,
914,18606.8,11.185,6.118900537490845,1.5900716185569763,1.660588264465332,1.710013657429954e-05,1.0,0.9339599609375,118.08034479618073,,0,0.0,0.0,9.909618649594792e-06,0.13077685236930847,0.1757531613111496,0.13382095098495483,0.29057323932647705,0.12783530354499817,0.07213618606328964,0.04473903775215149,0.044202301651239395,0.0040913838893175125,-0.12292873859405518,0.004530739039182663,-48.3125,,,,,,,,,
915,18617.3,10.449,10.13990604877472,2.320056825876236,2.0790534615516663,1.7103161098930286e-05,1.0,0.92926025390625,134.79053950309753,,0,0.0,0.0,9.681639335128117e-06,0.13077810406684875,0.17575323581695557,0.1338256597518921,0.29059311747550964,0.12783169746398926,0.07214253395795822,0.04473530501127243,0.04419330507516861,0.004096675664186478,-0.12293314933776855,0.004530097357928753,-99.1875,,,,,,,,,
916,18627.6,10.286,9.74637496471405,2.7204700261354446,1.6260137259960175,1.7101679077313747e-05,1.0,0.9306640625,116.68438732624054,,0,0.0,0.0,9.456288650543303e-06,0.13076180219650269,0.17573949694633484,0.13383734226226807,0.2906453609466553,0.1278248429298401,0.07214611023664474,0.04473307728767395,0.04417458176612854,0.004104661755263805,-0.12292198091745377,0.0045382678508758545,-47.025000000000006,,,,,,,,,
917,18637.8,10.228,6.253614068031311,0.8777831494808197,1.8928869664669037,1.7097239378927043e-05,1.0,0.92938232421875,128.04342555999756,,0,0.0,0.0,9.233569060239243e-06,0.13074991106987,0.17573130130767822,0.13384607434272766,0.29068291187286377,0.12782235443592072,0.07214612513780594,0.04473292827606201,0.04416239634156227,0.004113743081688881,-0.12291326373815536,0.004541910253465176,5.1625,,,,,,,,,
918,18649.4,11.574,3.8464949131011963,0.9895951524376869,1.4634109288454056,1.7094543636630988e-05,1.0,0.929931640625,110.30209285020828,,0,0.0,0.0,9.01348299984175e-06,0.1307390332221985,0.17572133243083954,0.13385772705078125,0.290725976228714,0.1278245449066162,0.07214739918708801,0.04473298043012619,0.04414960369467735,0.004127025604248047,-0.12290595471858978,0.004538740962743759,-96.0625,,,,,,,,,
919,18660.0,10.648,6.877723336219788,1.5438758581876755,1.0499569922685623,1.7091866084228968e-05,1.0,0.93560791015625,92.63977444171906,,0,0.0,0.0,8.796032876176686e-06,0.1307327151298523,0.17571257054805756,0.13386693596839905,0.29076075553894043,0.1278257668018341,0.07214710861444473,0.04473410174250603,0.044138580560684204,0.004137618001550436,-0.12290303409099579,0.0045333425514400005,-94.26250000000002,,,,,,,,,
920,18671.6,11.608,4.749341368675232,2.17368620634079,1.1976535022258759,1.7091357221943326e-05,1.0,0.93157958984375,101.26722729206085,,0,0.0,0.0,8.581221067243829e-06,0.1307351291179657,0.1757071316242218,0.13386784493923187,0.29077211022377014,0.12782058119773865,0.0721433237195015,0.04473536089062691,0.04413338750600815,0.004131766967475414,-0.12290763854980469,0.004534338600933552,-90.8,,,,,,,,,
921,18682.9,11.247,4.615503966808319,2.1071293130517006,1.2496392875909805,1.7092186681111343e-05,1.0,0.9320068359375,101.36730235815048,,0,0.0,0.0,8.369049922190617e-06,0.13073937594890594,0.17570793628692627,0.13386555016040802,0.2907738983631134,0.12781421840190887,0.07213941961526871,0.044734708964824677,0.04413151741027832,0.00412320950999856,-0.12291288375854492,0.004540326073765755,-132.0,,,,,,,,,
922,18693.2,10.276,7.623223900794983,1.6231955885887146,1.398326963186264,1.709357957224711e-05,1.0,0.93658447265625,107.88924980163574,,0,0.0,0.0,8.15952176128676e-06,0.13074786961078644,0.17571009695529938,0.13385972380638123,0.29074913263320923,0.1278192102909088,0.07213513553142548,0.044735442847013474,0.04413517937064171,0.004110331181436777,-0.122920922935009,0.004543662071228027,-77.23750000000001,,,,,,,,,
923,18703.9,10.768,7.011132717132568,1.9588562995195389,1.411064088344574,1.7096418105211342e-05,1.0,0.93634033203125,105.56672447919846,,0,0.0,0.0,7.952638875898649e-06,0.13075993955135345,0.17571108043193817,0.13385367393493652,0.2907276749610901,0.12782320380210876,0.07212793081998825,0.0447358600795269,0.04413997381925583,0.004094306379556656,-0.1229325532913208,0.004544243216514587,45.6,,,,,,,,,
924,18714.7,10.761,4.830784618854523,0.7938717678189278,1.3264022767543793,1.709897196633392e-05,1.0,0.93255615234375,103.89997452497482,,0,0.0,0.0,7.748403528464359e-06,0.13076749444007874,0.17570406198501587,0.13384774327278137,0.2907082140445709,0.1278270035982132,0.0721210166811943,0.044734708964824677,0.0441465750336647,0.004081706516444683,-0.12293890863656998,0.004536869004368782,-55.887499999999996,,,,,,,,,
925,18724.8,10.116,5.696416616439819,0.7349131666123867,1.672494813799858,1.7100996956287418e-05,1.0,0.9320068359375,119.59211719036102,,0,0.0,0.0,7.546817952468921e-06,0.13077504932880402,0.17570407688617706,0.13384386897087097,0.2906965911388397,0.12782886624336243,0.07211749255657196,0.04473249986767769,0.044154420495033264,0.004070252180099487,-0.12294457852840424,0.0045348284766077995,10.799999999999999,,,,,,,,,
926,18735.3,10.448,6.656908273696899,0.9253738522529602,1.6148505061864853,1.7102776837418787e-05,1.0,0.93536376953125,112.5264083147049,,0,0.0,0.0,7.3478843524199305e-06,0.1307811737060547,0.1756988763809204,0.13383761048316956,0.29067355394363403,0.12783052027225494,0.07211566716432571,0.044730741530656815,0.04416089132428169,0.004057754296809435,-0.12294932454824448,0.004530910402536392,-82.10000000000001,,,,,,,,,
927,18745.2,9.984,8.498847007751465,1.2514359205961227,1.243402749300003,1.710409651423106e-05,1.0,0.939453125,104.09314304590225,,0,0.0,0.0,7.151604903823349e-06,0.13078513741493225,0.17569637298583984,0.1338331699371338,0.2906554639339447,0.12783122062683105,0.07211573421955109,0.04473023861646652,0.044167980551719666,0.004047938622534275,-0.12295137345790863,0.004529086872935295,-0.6374999999999957,,,,,,,,,
928,18756.2,10.951,6.110880553722382,1.8919665217399597,1.1289557218551636,1.71048618540226e-05,1.0,0.93194580078125,98.79358375072479,,0,0.0,0.0,6.957981753159777e-06,0.13078412413597107,0.17569001019001007,0.13383324444293976,0.2906551957130432,0.1278325915336609,0.07211616635322571,0.04472903534770012,0.04417131096124649,0.00403645820915699,-0.12294934689998627,0.004532881546765566,-53.025,,,,,,,,,
929,18767.7,11.561,5.223910570144653,1.6128828823566437,1.4557296186685562,1.7104571270465385e-05,1.0,0.92681884765625,107.75152224302292,,0,0.0,0.0,6.767017017860924e-06,0.13078773021697998,0.17569029331207275,0.13382907211780548,0.2906430661678314,0.12783026695251465,0.07211616635322571,0.04472678527235985,0.044177234172821045,0.004022505600005388,-0.12295128405094147,0.004539271350950003,-86.9625,,,,,,,,,
930,18778.4,10.658,10.389341294765472,3.414657160639763,1.2425617277622223,1.7106428003899055e-05,1.0,0.93548583984375,100.36381024122238,,0,0.0,0.0,6.57871278628663e-06,0.13079746067523956,0.17569586634635925,0.13382303714752197,0.290615975856781,0.12783432006835938,0.07211680710315704,0.04472509026527405,0.044187918305397034,0.0040091159753501415,-0.12295817583799362,0.004540646448731422,77.73750000000001,,,,,,,,,
931,18788.8,10.424,9.662598609924316,2.8896259665489197,1.283887356519699,1.7108504380303202e-05,1.0,0.9356689453125,103.747294485569,,0,0.0,0.0,6.393071117701748e-06,0.13080163300037384,0.17569847404956818,0.13382196426391602,0.29060617089271545,0.12783761322498322,0.07212000340223312,0.04472404345870018,0.044192250818014145,0.004002101719379425,-0.12296120822429657,0.004542923998087645,-55.975,,,,,,,,,
932,18799.3,10.483,7.466789722442627,1.7933887839317322,1.4438884258270264,1.7109081454691477e-05,1.0,0.931884765625,107.65825599431992,,0,0.0,0.0,6.210094042253838e-06,0.13080136477947235,0.17569708824157715,0.1338256597518921,0.2906089425086975,0.12784390151500702,0.07212609052658081,0.044723670929670334,0.04419153183698654,0.003997592721134424,-0.12296117097139359,0.004546790849417448,-54.25,,,,,,,,,
933,18809.7,10.424,6.67136549949646,1.3529865890741348,1.0290705859661102,1.7108439806179376e-05,1.0,0.934814453125,89.56684023141861,,0,0.0,0.0,6.029783560950825e-06,0.13079434633255005,0.17569434642791748,0.13383041322231293,0.29061993956565857,0.12784987688064575,0.07213002443313599,0.044721804559230804,0.04418865591287613,0.003995263017714024,-0.12295448035001755,0.004555938765406609,-41.15,,,,,,,,,
934,18820.8,11.112,4.835976719856262,1.2044024169445038,1.4832102954387665,1.7106095128838206e-05,1.0,0.93206787109375,111.14287692308426,,0,0.0,0.0,5.852141645639352e-06,0.1307860016822815,0.17569729685783386,0.1338338851928711,0.2906359136104584,0.12784971296787262,0.07213018089532852,0.04471971467137337,0.044189490377902985,0.003999912645667791,-0.1229448914527893,0.004563002847135067,-58.400000000000006,,,,,,,,,
935,18831.2,10.381,8.10125744342804,2.615123748779297,1.5251050889492035,1.7104382095567416e-05,1.0,0.93316650390625,109.00782978534698,,0,0.0,0.0,5.677170238982863e-06,0.13077788054943085,0.17569774389266968,0.13383859395980835,0.29065588116645813,0.1278509944677353,0.0721294954419136,0.04471805319190025,0.04418633505702019,0.004004921298474073,-0.12293698638677597,0.004569502081722021,-92.0,,,,,,,,,
936,18842.1,10.857,8.539567291736603,3.2550515234470367,1.4097095429897308,1.710218839434674e-05,1.0,0.9359130859375,106.12727630138397,,0,0.0,0.0,5.504871254440672e-06,0.13077124953269958,0.17570170760154724,0.13383758068084717,0.2906666696071625,0.12784002721309662,0.07212749868631363,0.044716134667396545,0.04417961835861206,0.004011508543044329,-0.12293177843093872,0.004578804597258568,-62.725,,,,,,,,,
937,18853.0,10.885,6.441539943218231,2.247798189520836,1.5051802396774292,1.710019751044456e-05,1.0,0.93560791015625,108.97731137275696,,0,0.0,0.0,5.335246576246826e-06,0.13076217472553253,0.17570190131664276,0.1338385045528412,0.29068276286125183,0.12782929837703705,0.07212696224451065,0.04471501335501671,0.04417051747441292,0.004019071813672781,-0.12292483448982239,0.004587479867041111,-55.75,,,,,,,,,
938,18863.3,10.339,11.839776039123535,3.8479569107294083,1.0644541382789612,1.7098071111831814e-05,1.0,0.9366455078125,88.74273407459259,,0,0.0,0.0,5.168298059389674e-06,0.13075585663318634,0.17570063471794128,0.13383784890174866,0.2906937599182129,0.1278153955936432,0.07213066518306732,0.04471157118678093,0.04416178911924362,0.004025936126708984,-0.12292084842920303,0.004592068027704954,27.712499999999995,,,,,,,,,
939,18873.0,9.695,6.810691237449646,1.7907495498657227,1.50334894657135,1.7096825104090385e-05,1.0,0.933349609375,108.57274973392487,,0,0.0,0.0,5.004027529591392e-06,0.1307539939880371,0.1757006198167801,0.1338346302509308,0.2906998097896576,0.12779363989830017,0.07213625311851501,0.04470882937312126,0.04415839537978172,0.0040294090285897255,-0.1229199469089508,0.004592870827764273,-80.975,,,,,,,,,
